aod440,aod500,fmf500,rmse_fmf,fmf500_sub,fmf500_sob,aod500_sub,aod500_sob,class,class_00,class_01,class_10,class_11,class_code
0.6822063846153845,0.5618891538461539,0.831613,0.1314572307692307,0.7001557692307694,0.9630702307692307,0.5518891538461539,0.5718891538461539,8,8,8,8,8,C
0.6869046,0.5637112,0.8288553999999999,0.1285472,0.7003081999999999,0.9574025999999999,0.5537112,0.5737112,8,8,8,8,8,C
0.7935653333333335,0.6493738333333333,0.8671687500000002,0.1368554166666667,0.7303133333333335,1.004024166666667,0.6393738333333333,0.6593738333333333,8,8,8,8,8,C
0.6698070714285717,0.5591333214285715,0.7302907777777777,0.1111245185185185,0.6191662592592593,0.8414152962962962,0.5491333214285715,0.5691333214285715,8,5,8,5,8,C
0.7211485,0.5992395714285713,0.7504799230769231,0.1162954615384615,0.6341844615384616,0.8667753846153846,0.5892395714285713,0.6092395714285713,8,5,8,5,8,C
0.3880865882352941,0.3200236764705882,0.7195223235294116,0.1016579705882353,0.6178643529411763,0.8211802941176469,0.3100236764705882,0.3300236764705882,8,5,8,5,8,C
0.4233217714285715,0.3429553714285715,0.7718463714285715,0.1058237714285714,0.6660226000000001,0.8776701428571428,0.3329553714285715,0.35295537142857153,8,5,8,5,8,C
0.7465058,0.6091875999999999,0.7793952000000001,0.1124834,0.6669118,0.8918786000000001,0.5991875999999999,0.6191876,8,5,8,5,8,C
0.5781874285714286,0.4717584285714286,0.7424105238095238,0.1027640952380952,0.6396464285714286,0.8451746190476189,0.46175842857142857,0.4817584285714286,8,5,8,5,8,C
0.8826666249999999,0.7264944999999999,0.8034317500000001,0.124086375,0.6793453750000001,0.9275181250000001,0.7164944999999999,0.7364944999999999,8,5,8,5,8,C
0.462503,0.377099,0.839921,0.125055,0.714866,0.9649760000000001,0.367099,0.387099,8,8,8,8,8,C
0.6109636382978725,0.4952607021276594,0.8775680434782609,0.1342604347826087,0.7433076086956522,1.0118284782608695,0.48526070212765937,0.5052607021276594,8,8,8,8,8,C
0.4875804583333332,0.4003224166666666,0.8438473750000001,0.131072625,0.7127747500000001,0.97492,0.3903224166666666,0.41032241666666663,8,8,8,8,8,C
0.877821,0.7606930000000001,0.6096305,0.1028535,0.5067769999999999,0.712484,0.750693,0.7706930000000001,5,5,8,5,8,D
0.397121,0.330011,0.7428515,0.1092875,0.633564,0.852139,0.320011,0.340011,8,5,8,5,8,C
0.4609157692307692,0.4038766923076924,0.6334406153846153,0.1011300769230769,0.5323105384615383,0.7345706923076922,0.3938766923076924,0.4138766923076924,5,5,8,5,8,D
0.1491310769230769,0.1286835384615385,0.6805008461538461,0.1067580769230769,0.5737427692307692,0.787258923076923,0.1186835384615385,0.1386835384615385,1,1,1,1,1,M
0.209567,0.17672725,0.760049375,0.119287,0.640762375,0.8793363750000001,0.16672725,0.18672725,1,1,8,1,8,M
0.325218,0.2756782352941177,0.6352967647058824,0.09164541176470588,0.5436513529411765,0.7269421764705882,0.2656782352941177,0.28567823529411773,1,1,1,1,1,M
0.4820485,0.417227,0.5859905,0.093011,0.49297949999999996,0.6790014999999999,0.407227,0.427227,5,5,5,5,5,D
0.3851998888888888,0.3273401111111112,0.6811846666666665,0.1072758888888889,0.5739087777777776,0.7884605555555555,0.3173401111111112,0.33734011111111123,5,5,8,5,8,D
0.116541945945946,0.1023128378378378,0.5668383243243243,0.08429718918918919,0.4825411351351352,0.6511355135135135,0.09231283783783781,0.1123128378378378,1,1,1,1,1,M
0.27393,0.238297875,0.5755317499999999,0.08733350000000001,0.4881982499999999,0.6628652499999999,0.22829787499999998,0.248297875,1,1,1,1,1,M
0.3349095,0.28223625,0.8069087500000001,0.13809375,0.668815,0.9450025000000001,0.27223625,0.29223625000000003,8,1,8,1,8,C
0.324809,0.280031,0.671823,0.095847,0.5759759999999999,0.76767,0.27003099999999997,0.290031,1,1,1,1,1,M
0.4058395,0.347307,0.7392995,0.1266275,0.612672,0.865927,0.33730699999999997,0.357307,8,5,8,5,8,C
0.5794125,0.4839335,0.8989165,0.1638425,0.735074,1.062759,0.4739335,0.4939335,8,8,8,8,8,C
0.18937725,0.157169,0.68643875,0.101949,0.58448975,0.7883877499999999,0.147169,0.167169,1,1,1,1,1,M
0.329388,0.284388,0.5749245000000001,0.08771899999999999,0.48720550000000007,0.6626435,0.27438799999999997,0.294388,1,1,1,1,1,M
0.2476482,0.2096512,0.6774034,0.1002474,0.577156,0.7776508,0.1996512,0.21965120000000002,1,1,1,1,1,M
0.2898557142857143,0.2394215714285714,0.8458410000000001,0.1307822142857143,0.7150587857142858,0.9766232142857143,0.2294215714285714,0.2494215714285714,8,1,8,1,8,C
0.3987857142857142,0.3398561428571428,0.6849754285714286,0.1071482857142857,0.5778271428571429,0.7921237142857143,0.32985614285714276,0.3498561428571428,5,5,8,5,8,D
0.2470386428571428,0.2063242142857143,0.7943073571428573,0.1243181428571428,0.6699892142857145,0.9186255000000001,0.19632421428571428,0.2163242142857143,1,1,8,1,8,M
0.3247177777777778,0.2673605,0.7085094444444443,0.1020513333333333,0.606458111111111,0.8105607777777776,0.2573605,0.2773605,1,1,8,1,8,M
0.387347,0.333657,0.55318,0.082374,0.470806,0.635554,0.323657,0.343657,5,5,5,5,5,D
0.3046760000000001,0.256686,0.72529775,0.1095045,0.61579325,0.83480225,0.24668600000000002,0.26668600000000003,1,1,8,1,8,M
