aod440,aod870,aod1020,arod,eae,arod_sub,arod_sob,eae_sub,eae_sob,aod440_sub,aod440_sob,class,class_00,class_01,class_10,class_11,class_code
0.30265285,0.14601155,0.1245539,0.41154048276763294,1.07121395,0.3757598902645957,0.44732107527067017,0.9594809839773972,1.1829469160226027,0.29265284999999996,0.31265285,8,8,8,8,8,C
0.828952135135135,0.256092945945946,0.1923185945945946,0.23200204986895054,1.725874837837838,0.2195028202903455,0.24450127944755556,1.6658172701518978,1.785932405523778,0.818952135135135,0.838952135135135,3,3,3,3,3,BB
0.8771370000000001,0.297745,0.2322135,0.26474028572503494,1.5869045,0.25294679966836214,0.27653377178170774,1.5342193892775804,1.6395896107224195,0.867137,0.8871370000000001,7,7,7,7,7,UI
0.881206375,0.281861,0.212751125,0.24143166803576518,1.67051675,0.2296106267510795,0.2532527093204509,1.6158766281841574,1.7251568718158425,0.871206375,0.891206375,3,3,7,3,7,BB
1.8555131,1.167639909090909,1.107915090909091,0.5970936507584295,1.097982909090909,0.5908166929673427,0.6033706085495162,1.0830525596720455,1.1129132585097725,1.8455131,1.8655131,6,6,6,6,6,SC
0.4741737567567568,0.1643118918918919,0.1263558378378378,0.26647581406040616,1.553691162162163,0.24436211301440142,0.2885895151064109,1.4578477331571749,1.649534591167151,0.4641737567567568,0.48417375675675683,8,8,8,8,8,C
0.5068902162162163,0.1694592972972973,0.129968,0.2564026604620073,1.607104027027028,0.2360363575892027,0.27676896333481193,1.5158323805378384,1.6983756735162177,0.4968902162162163,0.5168902162162163,7,8,8,3,7,UI
0.7566357222222222,0.2871495555555555,0.2328637777777777,0.30776207220809243,1.423074333333333,0.2939339188396648,0.32159022557652006,1.3679094225854596,1.4782392440812067,0.7466357222222222,0.7666357222222222,7,7,7,7,7,UI
0.6822063846153845,0.2283234615384616,0.1750691538461538,0.25662198096380257,1.604158769230769,0.24143621541779398,0.27180774650981115,1.536410317105969,1.671907221355569,0.6722063846153845,0.6922063846153845,7,3,7,3,7,UI
0.6869046,0.2271534,0.1744814,0.25401111013086825,1.6230634,0.23898927044674248,0.269032949814994,1.5536398667106783,1.6924869332893215,0.6769046,0.6969046,7,3,7,3,7,UI
0.7935653333333335,0.2501775,0.1917016666666667,0.2415701122696892,1.693767666666667,0.22842512928700798,0.2547150952523704,1.6317068391018925,1.7558284942314415,0.7835653333333334,0.8035653333333335,3,3,7,3,7,BB
0.6698070714285717,0.2632999285714286,0.2207272142857143,0.32953849503998955,1.411742,0.3138190629846486,0.3452579270953305,1.3518807090379377,1.4716032909620624,0.6598070714285716,0.6798070714285717,7,7,7,7,7,UI
0.7211485,0.2660560714285715,0.2166422142857143,0.3004127642028158,1.459829571428572,0.28582729480210917,0.31499823360352247,1.4010627284103876,1.5185964144467565,0.7111485,0.7311485,7,7,7,7,7,UI
0.3880865882352941,0.1473286764705882,0.1205404705882353,0.3106020002813199,1.423376294117647,0.283620229037946,0.3375837715246938,1.3158829605066407,1.5308696277286535,0.3780865882352941,0.39808658823529414,8,8,8,8,8,C
0.4233217714285715,0.1429987428571429,0.1132372571428571,0.26749688956634254,1.591242457142857,0.24286724378548333,0.2921265353472018,1.4829678236515833,1.6995170906341306,0.4133217714285715,0.43332177142857153,8,8,8,8,8,C
0.7465058,0.2581162,0.2113792,0.2831581482689083,1.5631054,0.26923573293586445,0.2970805636019521,1.5026331903113852,1.6235776096886148,0.7365058,0.7565058,7,7,7,7,7,UI
0.5781874285714286,0.2089287142857143,0.1724460952380952,0.29825293099881267,1.500503285714286,0.2801782476089949,0.31632761438863044,1.4258504299281096,1.5751561415004622,0.5681874285714286,0.5881874285714286,7,7,7,7,7,UI
0.8826666249999999,0.30650575,0.246397125,0.2791508345520598,1.566399,0.26732995564395945,0.29097171346016015,1.5153478148872301,1.61745018511277,0.8726666249999999,0.8926666249999999,7,7,7,7,7,UI
